epoch,step,train_loss,val_loss,val_reg_loss
0,4,36.45805358886719,,
0,9,17.160175323486328,,
0,14,7.011903762817383,,
0,19,3.7830705642700195,,
0,24,3.9657375812530518,,
0,29,3.317018747329712,,
0,34,2.3531241416931152,,
0,39,1.7107527256011963,,
0,44,1.190109133720398,,
0,49,1.3684946298599243,,
0,54,1.1807105541229248,,
0,59,1.175569772720337,,
0,64,1.1295734643936157,,
0,69,1.1077240705490112,,
0,74,1.1068954467773438,,
0,79,1.1044583320617676,,
0,84,1.1394007205963135,,
0,89,0.9565525054931641,,
0,94,1.2590022087097168,,
0,99,1.2225538492202759,,
0,104,1.3608096837997437,,
0,109,1.327113389968872,,
0,114,1.297814130783081,,
0,119,1.3863836526870728,,
0,124,1.2588226795196533,,
0,125,,1.175828218460083,0.7056606411933899
1,129,1.0842465162277222,,
1,134,1.1412259340286255,,
1,139,1.1175339221954346,,
1,144,1.1161680221557617,,
1,149,1.0398616790771484,,
1,154,1.08329176902771,,
1,159,1.0346730947494507,,
1,164,1.0659751892089844,,
1,169,1.0862812995910645,,
1,174,1.001613974571228,,
1,179,1.057705283164978,,
1,184,1.0218989849090576,,
1,189,1.0568509101867676,,
1,194,0.9955307245254517,,
1,199,1.0020300149917603,,
1,204,0.9700851440429688,,
1,209,1.1724135875701904,,
1,214,1.0860151052474976,,
1,219,1.0479815006256104,,
1,224,0.986889123916626,,
1,229,1.1119803190231323,,
1,234,1.138388991355896,,
1,239,1.204716682434082,,
1,244,1.1890977621078491,,
1,249,1.0329135656356812,,
1,251,,1.0699583292007446,0.7033841609954834
2,254,0.9674913287162781,,
2,259,1.0415202379226685,,
2,264,0.945835530757904,,
2,269,1.0450499057769775,,
2,274,0.9239094853401184,,
2,279,1.012799859046936,,
2,284,1.0064913034439087,,
2,289,0.930108368396759,,
2,294,1.0093282461166382,,
2,299,0.9172288179397583,,
2,304,0.8969788551330566,,
2,309,0.8801267147064209,,
2,314,0.8448404669761658,,
2,319,0.9561228156089783,,
2,324,0.8744418621063232,,
2,329,0.9094429612159729,,
2,334,0.9845232367515564,,
2,339,1.013838768005371,,
2,344,1.1375077962875366,,
2,349,1.0289324522018433,,
2,354,1.044696569442749,,
2,359,1.2346051931381226,,
2,364,1.11314058303833,,
2,369,1.030210256576538,,
2,374,1.2993381023406982,,
2,377,,1.0500584840774536,0.7050469517707825
3,379,0.9611186981201172,,
3,384,0.9830547571182251,,
3,389,0.979972779750824,,
3,394,1.0366754531860352,,
3,399,1.0037667751312256,,
3,404,0.7459264397621155,,
3,409,0.9584665894508362,,
3,414,0.9300440549850464,,
3,419,0.9749654531478882,,
3,424,0.9746683239936829,,
3,429,0.9214087724685669,,
3,434,0.9636044502258301,,
3,439,0.9173939824104309,,
3,444,0.964233934879303,,
3,449,0.9627567529678345,,
3,454,0.8727030754089355,,
3,459,1.007784128189087,,
3,464,0.9650977849960327,,
3,469,1.0128777027130127,,
3,474,1.0405139923095703,,
3,479,1.1215535402297974,,
3,484,1.0189614295959473,,
3,489,1.0326155424118042,,
3,494,0.9837244749069214,,
3,499,1.0101441144943237,,
3,503,,1.048633337020874,0.7051092386245728
4,504,0.9129554033279419,,
4,509,1.1149898767471313,,
4,514,0.9747398495674133,,
4,519,1.0142831802368164,,
4,524,0.9791751503944397,,
4,529,0.9848649501800537,,
4,534,0.917177140712738,,
4,539,0.9743503332138062,,
4,544,0.9693324565887451,,
