epoch,step,train_loss,val_loss,val_reg_loss
0,4,27.363786697387695,,
0,9,13.966423034667969,,
0,14,7.107418060302734,,
0,19,4.295343399047852,,
0,24,3.651472806930542,,
0,29,3.1480321884155273,,
0,34,2.5233449935913086,,
0,39,2.002645254135132,,
0,44,1.5125629901885986,,
0,49,1.4735780954360962,,
0,54,1.1905726194381714,,
0,59,1.141129493713379,,
0,64,1.1133098602294922,,
0,69,1.0926450490951538,,
0,74,1.0898350477218628,,
0,79,1.081555724143982,,
0,84,1.1232309341430664,,
0,89,0.9335007667541504,,
0,94,1.2500840425491333,,
0,99,1.2050875425338745,,
0,104,1.3462321758270264,,
0,109,1.3145925998687744,,
0,114,1.2820508480072021,,
0,119,1.3825583457946777,,
0,124,1.2489116191864014,,
0,125,,1.1713945865631104,0.7052605748176575
1,129,1.0737775564193726,,
1,134,1.1267367601394653,,
1,139,1.115622639656067,,
1,144,1.1138434410095215,,
1,149,1.0438406467437744,,
1,154,1.0841271877288818,,
1,159,1.0407086610794067,,
1,164,1.0755665302276611,,
1,169,1.1012011766433716,,
1,174,1.0199099779129028,,
1,179,1.0770933628082275,,
1,184,1.0576355457305908,,
1,189,1.0944033861160278,,
1,194,1.0490025281906128,,
1,199,1.0599920749664307,,
1,204,1.0431112051010132,,
1,209,1.261107087135315,,
1,214,1.1659880876541138,,
1,219,1.1357282400131226,,
1,224,1.0936671495437622,,
1,229,1.204062819480896,,
1,234,1.2287263870239258,,
1,239,1.2944611310958862,,
1,244,1.2732230424880981,,
1,249,1.1191904544830322,,
1,251,,1.1552069187164307,0.7054390907287598
2,254,1.0276286602020264,,
2,259,1.087376594543457,,
2,264,1.004658818244934,,
2,269,1.0987558364868164,,
2,274,0.9535670280456543,,
2,279,1.0349785089492798,,
2,284,1.0174726247787476,,
2,289,0.9406028985977173,,
2,294,1.022439956665039,,
2,299,0.9266130924224854,,
2,304,0.9035133123397827,,
2,309,0.8873589634895325,,
2,314,0.8493597507476807,,
2,319,0.9630849957466125,,
2,324,0.8748700022697449,,
2,329,0.9123550057411194,,
2,334,0.9911185503005981,,
2,339,1.0186389684677124,,
2,344,1.1405744552612305,,
2,349,1.0244754552841187,,
2,354,1.0439382791519165,,
2,359,1.241873860359192,,
2,364,1.117861270904541,,
2,369,1.0260496139526367,,
2,374,1.286866545677185,,
2,377,,1.0540223121643066,0.7045201063156128
3,379,0.9665475487709045,,
3,384,0.9835201501846313,,
3,389,0.9830316305160522,,
3,394,1.0354583263397217,,
3,399,0.9997710585594177,,
3,404,0.7328549027442932,,
3,409,0.955531120300293,,
3,414,0.923842191696167,,
3,419,0.9736279845237732,,
3,424,0.9744753241539001,,
3,429,0.9207794070243835,,
3,434,0.9619338512420654,,
3,439,0.9170427322387695,,
3,444,0.9630789160728455,,
3,449,0.9690176844596863,,
3,454,0.8665173649787903,,
3,459,1.0114164352416992,,
3,464,0.9642955660820007,,
3,469,1.011348009109497,,
3,474,1.0408717393875122,,
3,479,1.1214030981063843,,
3,484,1.021208643913269,,
3,489,1.0364515781402588,,
3,494,0.9751952290534973,,
3,499,1.009421944618225,,
3,503,,1.0507925748825073,0.7052958607673645
4,504,0.9117152690887451,,
4,509,1.1222070455551147,,
4,514,0.9766709208488464,,
4,519,1.0155096054077148,,
4,524,0.9729746580123901,,
4,529,0.9831218123435974,,
4,534,0.9142126441001892,,
4,539,0.9794819355010986,,
4,544,0.9684635996818542,,
4,549,0.960830569267273,,
4,554,0.992917537689209,,
4,559,0.9634314179420471,,
4,564,0.9254650473594666,,
4,569,0.8871628642082214,,
4,574,0.9023987054824829,,
4,579,0.8705642819404602,,
4,584,1.0189802646636963,,
4,589,1.0428028106689453,,
4,594,1.0304075479507446,,
4,599,1.1182283163070679,,
4,604,1.162584662437439,,
4,609,1.1191338300704956,,
4,614,1.1558923721313477,,
4,619,1.0295404195785522,,
4,624,1.078505516052246,,
4,629,1.2239636182785034,,
4,629,,1.0306802988052368,0.7037992477416992
5,634,1.0371688604354858,,
5,639,1.0047932863235474,,
5,644,0.9960711002349854,,
5,649,1.0329803228378296,,
5,654,1.00376296043396,,
5,659,0.8677021265029907,,
5,664,0.9076700210571289,,
5,669,0.847656786441803,,
5,674,0.8715237975120544,,
5,679,1.0115656852722168,,
5,684,0.9052172303199768,,
5,689,0.9473162889480591,,
5,694,0.9250771999359131,,
5,699,0.9143502116203308,,
5,704,0.9174018502235413,,
5,709,0.915350615978241,,
5,714,0.9638449549674988,,
5,719,0.8190033435821533,,
5,724,1.1006677150726318,,
5,729,1.0576329231262207,,
5,734,1.1873812675476074,,
5,739,1.1677112579345703,,
5,744,1.136775255203247,,
5,749,1.2313669919967651,,
5,754,1.1130744218826294,,
5,755,,1.0337116718292236,0.7039557695388794
6,759,0.9447699189186096,,
6,764,1.0181324481964111,,
6,769,0.9739133715629578,,
6,774,0.9705835580825806,,
6,779,0.9055746793746948,,
6,784,0.9415797591209412,,
6,789,0.9082733392715454,,
6,794,0.9323092699050903,,
6,799,0.959231436252594,,
6,804,0.8849093317985535,,
6,809,0.954136848449707,,
6,814,0.9271126985549927,,
6,819,0.9609072804450989,,
6,824,0.9185900688171387,,
6,829,0.931065022945404,,
6,834,0.9098737239837646,,
6,839,1.1242719888687134,,
6,844,1.0425286293029785,,
6,849,1.00918710231781,,
6,854,0.9872059226036072,,
6,859,1.0783872604370117,,
6,864,1.1096527576446533,,
6,869,1.177822470664978,,
6,874,1.1654565334320068,,
6,879,1.0082652568817139,,
6,881,,1.0305655002593994,0.7027913928031921
7,884,0.9349013566970825,,
7,889,1.014466404914856,,
7,894,0.915931224822998,,
7,899,1.034464955329895,,
7,904,0.8989494442939758,,
7,909,0.993725061416626,,
7,914,0.9850641489028931,,
7,919,0.9154590964317322,,
7,924,0.9858141541481018,,
7,929,0.9003145098686218,,
7,934,0.8730437159538269,,
7,939,0.8623331189155579,,
7,944,0.8510916233062744,,
7,949,0.932492196559906,,
7,954,0.8541062474250793,,
7,959,0.8890292048454285,,
7,964,0.9680811762809753,,
7,969,0.9989038109779358,,
7,974,1.1241759061813354,,
7,979,1.0093592405319214,,
7,984,1.0292327404022217,,
7,989,1.236585021018982,,
7,994,1.1060051918029785,,
7,999,1.0142626762390137,,
7,1004,1.2772198915481567,,
7,1007,,1.0431619882583618,0.7036265134811401
8,1009,0.9413212537765503,,
8,1014,0.967280924320221,,
