epoch,step,train_loss,val_loss,val_reg_loss
0,4,19.59270477294922,,
0,9,8.502532005310059,,
0,14,4.425146102905273,,
0,19,3.806767225265503,,
0,24,3.8038299083709717,,
0,29,3.0747435092926025,,
0,34,2.341679334640503,,
0,39,1.8067854642868042,,
0,44,1.397491216659546,,
0,49,1.4068634510040283,,
0,54,1.154370903968811,,
0,59,1.1324408054351807,,
0,64,1.0972373485565186,,
0,69,1.0787527561187744,,
0,74,1.0793260335922241,,
0,79,1.0782400369644165,,
0,84,1.1178879737854004,,
0,89,0.9415721893310547,,
0,94,1.2357693910598755,,
0,99,1.208785891532898,,
0,104,1.3361337184906006,,
0,109,1.3120858669281006,,
0,114,1.2732924222946167,,
0,119,1.36079740524292,,
0,124,1.2347135543823242,,
0,125,,1.1501224040985107,0.7037373781204224
1,129,1.0594381093978882,,
1,134,1.1180058717727661,,
1,139,1.0768284797668457,,
1,144,1.0619362592697144,,
1,149,0.9767665863037109,,
1,154,1.0058311223983765,,
1,159,0.9612003564834595,,
1,164,0.9693176746368408,,
1,169,1.0020371675491333,,
1,174,0.9222542643547058,,
1,179,0.9959317445755005,,
1,184,0.958631157875061,,
1,189,0.9896106719970703,,
1,194,0.9395580291748047,,
1,199,0.9600463509559631,,
1,204,0.933345377445221,,
1,209,1.1500388383865356,,
1,214,1.0636540651321411,,
1,219,1.0345017910003662,,
1,224,0.9841095805168152,,
1,229,1.0981065034866333,,
1,234,1.131917119026184,,
1,239,1.1950603723526,,
1,244,1.178714632987976,,
1,249,1.028416633605957,,
1,251,,1.0705925226211548,0.704968273639679
2,254,0.9588727355003357,,
2,259,1.0358376502990723,,
2,264,0.9400395750999451,,
2,269,1.0509101152420044,,
2,274,0.9168522357940674,,
2,279,1.009992241859436,,
2,284,0.9957711100578308,,
2,289,0.9291003942489624,,
2,294,0.9957095980644226,,
2,299,0.9141440391540527,,
2,304,0.8907305002212524,,
2,309,0.8733335137367249,,
2,314,0.8637264966964722,,
2,319,0.9482178092002869,,
2,324,0.8667933344841003,,
2,329,0.9031485319137573,,
2,334,0.9817907214164734,,
2,339,1.0124080181121826,,
2,344,1.1322051286697388,,
2,349,1.0222105979919434,,
2,354,1.0421507358551025,,
2,359,1.2399064302444458,,
2,364,1.1120777130126953,,
2,369,1.0238984823226929,,
2,374,1.2903207540512085,,
2,377,,1.0501117706298828,0.7048285007476807
3,379,0.9548367261886597,,
3,384,0.9773433804512024,,
3,389,0.9739304184913635,,
3,394,1.02855384349823,,
3,399,0.995016872882843,,
3,404,0.7365820407867432,,
3,409,0.950901985168457,,
3,414,0.9274666905403137,,
3,419,0.9721245765686035,,
3,424,0.9725985527038574,,
3,429,0.9164060354232788,,
3,434,0.9604324698448181,,
3,439,0.9167295098304749,,
3,444,0.9553622603416443,,
3,449,0.9605380892753601,,
3,454,0.8666665554046631,,
3,459,1.0034053325653076,,
3,464,0.962701678276062,,
3,469,1.009201169013977,,
3,474,1.039997935295105,,
3,479,1.1207538843154907,,
3,484,1.0142332315444946,,
3,489,1.0328338146209717,,
3,494,0.9860918521881104,,
