epoch,step,train_loss,val_loss,val_reg_loss
0,4,18.855710983276367,,
0,9,9.051102638244629,,
0,14,5.2415080070495605,,
0,19,3.912102699279785,,
0,24,3.451892614364624,,
0,29,3.008092164993286,,
0,34,2.5173263549804688,,
0,39,1.9814517498016357,,
0,44,1.5078494548797607,,
0,49,1.3766131401062012,,
0,54,1.148150086402893,,
0,59,1.1195260286331177,,
0,64,1.0838263034820557,,
0,69,1.0631600618362427,,
0,74,1.0687974691390991,,
0,79,1.0655323266983032,,
0,84,1.1025855541229248,,
0,89,0.9409088492393494,,
0,94,1.2347514629364014,,
0,99,1.1974520683288574,,
0,104,1.3261116743087769,,
0,109,1.2956700325012207,,
0,114,1.26051664352417,,
0,119,1.3563921451568604,,
0,124,1.2325046062469482,,
0,125,,1.1563209295272827,0.7049033045768738
1,129,1.056409478187561,,
1,134,1.1187409162521362,,
1,139,1.0910357236862183,,
1,144,1.0837881565093994,,
1,149,1.0019463300704956,,
1,154,1.0371030569076538,,
1,159,0.9755373001098633,,
1,164,0.9867676496505737,,
1,169,0.9996158480644226,,
1,174,0.9140822291374207,,
1,179,0.9746428728103638,,
1,184,0.9536952972412109,,
1,189,0.9885469675064087,,
1,194,0.9381685256958008,,
1,199,0.9523518085479736,,
1,204,0.9313080310821533,,
1,209,1.1428334712982178,,
1,214,1.0638149976730347,,
1,219,1.0246522426605225,,
1,224,0.9901204109191895,,
1,229,1.0995289087295532,,
1,234,1.1280953884124756,,
1,239,1.188460350036621,,
1,244,1.175633192062378,,
1,249,1.0180827379226685,,
1,251,,1.0738075971603394,0.7052586674690247
2,254,0.956570029258728,,
2,259,1.0280402898788452,,
2,264,0.933716356754303,,
2,269,1.056128740310669,,
2,274,0.9119293689727783,,
2,279,1.0061383247375488,,
2,284,0.9933457374572754,,
2,289,0.9229192137718201,,
2,294,0.9999678730964661,,
2,299,0.9062585234642029,,
2,304,0.8882638812065125,,
2,309,0.874911904335022,,
2,314,0.8457973003387451,,
2,319,0.9488940834999084,,
2,324,0.8656555414199829,,
2,329,0.9042207598686218,,
2,334,0.9777964949607849,,
2,339,1.0093203783035278,,
2,344,1.130318284034729,,
2,349,1.0169086456298828,,
2,354,1.0405925512313843,,
2,359,1.2400799989700317,,
2,364,1.1101832389831543,,
2,369,1.0231376886367798,,
2,374,1.2857006788253784,,
2,377,,1.0546472072601318,0.7049351334571838
3,379,0.9540715217590332,,
3,384,0.9716767072677612,,
3,389,0.9646764397621155,,
3,394,1.0246829986572266,,
3,399,0.9913663268089294,,
3,404,0.739452600479126,,
3,409,0.9488915205001831,,
3,414,0.9233448505401611,,
3,419,0.9725396037101746,,
3,424,0.9617503881454468,,
3,429,0.9124916195869446,,
3,434,0.9584640860557556,,
3,439,0.9154930710792542,,
3,444,0.9579254984855652,,
3,449,0.961071789264679,,
3,454,0.8649750351905823,,
3,459,1.000239372253418,,
3,464,0.960216760635376,,
3,469,1.0105844736099243,,
3,474,1.0353355407714844,,
